ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6747099,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-9604,-345,1,0,0,1,Accountants,2.0
6798853,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18628,-1621,1,0,0,0,Laborers,2.0
6636506,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22482,365243,1,0,0,0,,2.0
6087655,M,N,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-17482,-1698,1,0,0,1,High skill tech staff,1.0
5116937,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24040,365243,1,0,0,0,,2.0
5438727,M,Y,N,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-12376,-2123,1,1,1,0,High skill tech staff,2.0
5714132,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13903,-102,1,0,0,0,Laborers,4.0
5891352,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13514,-2344,1,0,0,0,Laborers,3.0
6092472,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22615,365243,1,0,0,0,,2.0
5891380,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-23435,-7793,1,0,0,0,Managers,1.0
5502742,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20777,365243,1,0,0,0,,2.0
6213187,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12568,-140,1,0,0,0,High skill tech staff,3.0
6781462,F,N,N,0,135000.0,Working,Academic degree,Married,House / apartment,-17822,-319,1,1,1,0,Managers,2.0
6297740,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14471,-743,1,0,1,0,Managers,2.0
5062088,M,N,Y,0,607500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,2.0
6138042,F,N,Y,1,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11862,-1198,1,0,0,0,Sales staff,3.0
5942943,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10791,-942,1,0,0,0,Core staff,4.0
5702816,F,Y,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16286,-3690,1,1,0,0,Laborers,3.0
5056137,M,Y,Y,0,202500.0,Working,Incomplete higher,Married,House / apartment,-17242,-857,1,0,1,0,Security staff,2.0
6794008,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-12399,-1724,1,0,1,0,,3.0
7392408,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13601,-655,1,0,0,0,Sales staff,3.0
5679628,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-15899,-2979,1,0,0,0,Managers,2.0
5726726,M,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16961,-8073,1,0,1,1,Drivers,3.0
6209080,F,N,Y,0,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-17520,-381,1,1,1,0,Laborers,1.0
5823749,F,N,N,3,130500.0,State servant,Secondary / secondary special,Married,House / apartment,-13135,-2497,1,1,0,0,High skill tech staff,5.0
5106047,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,4.0
5628084,F,Y,N,0,139500.0,State servant,Secondary / secondary special,Widow,House / apartment,-20563,-3171,1,0,0,0,,1.0
5198152,F,N,N,0,315000.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-16413,-839,1,0,0,0,Sales staff,2.0
5067976,F,N,N,0,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15803,-9029,1,0,1,0,High skill tech staff,2.0
6297768,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11988,-13,1,0,0,1,Laborers,2.0
5539071,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10594,-493,1,0,0,0,Sales staff,3.0
5938228,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-16172,-3372,1,1,1,1,,4.0
6221409,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22738,365243,1,0,0,0,,1.0
5371794,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24359,365243,1,0,0,0,,1.0
5372808,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23870,365243,1,0,0,0,,1.0
5405230,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11112,-817,1,0,0,1,Managers,3.0
5871997,F,N,N,0,90000.0,Commercial associate,Higher education,Married,House / apartment,-16043,-3837,1,0,1,0,High skill tech staff,2.0
6203340,F,Y,Y,1,238500.0,Working,Secondary / secondary special,Married,House / apartment,-17172,-2026,1,1,0,0,Cooking staff,3.0
5923942,M,N,N,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12022,-1889,1,0,1,0,Core staff,2.0
5867810,M,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-11839,-153,1,0,0,1,Cleaning staff,2.0
7758098,M,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-11157,-1993,1,0,0,0,Laborers,2.0
5354632,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-21643,-285,1,1,1,0,,1.0
5924290,M,N,Y,0,360000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-21755,-6150,1,0,0,0,Laborers,1.0
6092391,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Widow,House / apartment,-17844,-4591,1,0,0,0,,1.0
6051468,F,Y,Y,2,405000.0,Working,Higher education,Married,House / apartment,-11796,-1793,1,0,0,0,Core staff,4.0
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-8972,-145,1,0,0,1,Core staff,3.0
5669602,M,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12593,-834,1,1,0,0,Security staff,2.0
7427313,F,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11844,-907,1,0,0,0,,4.0
6331707,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17474,-990,1,0,0,0,Sales staff,2.0
6736818,M,Y,Y,0,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20471,365243,1,0,0,1,,2.0
5552031,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17956,-4517,1,0,0,0,Cleaning staff,1.0
6175059,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-11757,-981,1,0,0,0,,1.0
5709608,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-12324,-2450,1,1,0,0,,3.0
5822678,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15976,-7750,1,0,0,0,Laborers,3.0
6108095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12672,-781,1,0,0,0,Laborers,3.0
6454044,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21425,365243,1,0,0,0,,2.0
5618201,F,N,Y,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15468,-215,1,0,0,0,Laborers,2.0
6425397,F,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20837,365243,1,0,1,0,,2.0
6562453,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13294,-863,1,0,1,0,Managers,3.0
5114037,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,,2.0
5061570,F,N,N,0,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18452,-137,1,0,0,0,Laborers,2.0
5702160,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-17673,-3812,1,0,0,0,Managers,2.0
5537410,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13709,-234,1,0,1,1,Sales staff,2.0
6068620,F,Y,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16297,-937,1,0,0,1,Core staff,2.0
6688853,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20075,-6211,1,0,0,0,,2.0
5529376,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-20194,-3250,1,0,0,0,Core staff,2.0
5794712,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22778,365243,1,0,1,0,,1.0
6833222,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-13413,-3615,1,0,1,0,,2.0
6529067,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22325,365243,1,0,0,0,,2.0
6042434,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-12852,-748,1,0,0,0,Sales staff,2.0
5548232,F,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,-11469,-798,1,1,1,0,Core staff,3.0
7204865,F,N,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-10797,-374,1,0,0,0,Accountants,3.0
6230196,F,N,Y,0,184500.0,Pensioner,Higher education,Married,House / apartment,-20409,365243,1,0,0,0,,2.0
5089171,F,Y,N,1,184500.0,Working,Higher education,Separated,With parents,-13438,-4447,1,1,0,0,Core staff,2.0
6140817,F,Y,N,2,247500.0,Working,Higher education,Married,House / apartment,-9974,-2402,1,0,1,1,Accountants,4.0
5784910,F,Y,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,-17535,-1010,1,0,0,0,,2.0
5795803,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19498,-1224,1,0,0,0,Secretaries,2.0
6079955,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-13799,-2665,1,0,0,0,Laborers,2.0
5602511,F,N,N,0,67500.0,Working,Secondary / secondary special,Separated,Rented apartment,-15342,-190,1,0,0,0,Laborers,1.0
6618205,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19084,-884,1,0,0,0,Core staff,2.0
5314707,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12777,-317,1,0,0,0,Core staff,3.0
6830559,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13533,-665,1,0,0,0,Laborers,4.0
6196444,F,Y,Y,0,180000.0,Working,Higher education,Single / not married,With parents,-9586,-629,1,0,0,0,Laborers,1.0
5568809,M,Y,Y,0,108000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-23066,-920,1,0,0,0,Core staff,2.0
5834037,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20039,-4037,1,0,0,0,Managers,2.0
5091038,M,N,N,0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9514,-461,1,1,1,1,Waiters/barmen staff,1.0
5618074,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-16987,-10002,1,0,0,0,Laborers,1.0
6007842,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21906,365243,1,0,0,0,,2.0
6242547,M,Y,N,1,225000.0,State servant,Higher education,Married,Office apartment,-11304,-2858,1,0,0,0,,3.0
5928597,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17630,-1933,1,0,0,0,Medicine staff,2.0
7291299,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21901,365243,1,0,1,0,,1.0
6730950,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16148,-2433,1,1,1,0,,2.0
6362431,F,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17139,-1489,1,1,1,0,Sales staff,2.0
6595345,F,Y,N,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,-14268,-2003,1,1,0,0,Managers,4.0
5820434,F,N,Y,0,165150.0,Commercial associate,Incomplete higher,Married,House / apartment,-9658,-2313,1,1,1,0,Managers,2.0
5181124,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-17296,365243,1,0,0,0,,2.0
6689034,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10963,-1918,1,0,0,1,Sales staff,3.0
6210966,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13588,-3262,1,0,0,0,Core staff,3.0
5424313,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19441,-2343,1,0,0,0,Managers,1.0
6297715,M,Y,Y,0,1890000.0,Commercial associate,Higher education,Married,House / apartment,-16564,-1047,1,0,0,1,Managers,2.0
6035931,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23234,365243,1,0,0,0,,1.0
6618673,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,Cleaning staff,2.0
6077910,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8429,-309,1,0,0,0,Laborers,2.0
5626413,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14450,-5613,1,0,0,0,Private service staff,3.0
5067440,F,N,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-22037,365243,1,0,0,0,,2.0
6351529,F,N,N,1,151276.5,Commercial associate,Higher education,Civil marriage,With parents,-9731,-241,1,1,1,0,Sales staff,3.0
5796815,F,N,Y,0,337500.0,Working,Higher education,Single / not married,House / apartment,-19317,-3523,1,0,0,0,High skill tech staff,1.0
5197193,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19836,-78,1,0,0,0,,2.0
5105624,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21486,365243,1,0,0,0,,1.0
5736721,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-13817,-4712,1,1,1,0,,1.0
6079878,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19435,-5771,1,0,0,0,Laborers,1.0
6483913,F,N,Y,1,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-17043,-2165,1,0,0,0,,2.0
7838464,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20242,365243,1,0,0,0,,1.0
6508334,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15909,-211,1,0,0,0,Laborers,2.0
6763785,M,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-20500,-3981,1,0,0,0,Laborers,1.0
5415769,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-20406,365243,1,0,1,0,,2.0
6312377,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18531,-1603,1,0,0,0,Sales staff,2.0
6109256,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22210,365243,1,0,0,0,,1.0
5223715,F,N,N,0,157500.0,State servant,Incomplete higher,Separated,House / apartment,-16397,-307,1,0,0,0,Core staff,1.0
6560788,F,Y,N,0,103500.0,Pensioner,Higher education,Single / not married,House / apartment,-24748,365243,1,0,1,0,,1.0
5736177,F,N,N,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-15727,-725,1,0,0,0,Accountants,3.0
5150024,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14450,-3243,1,0,0,0,,3.0
6224523,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-11255,1,1,0,0,Laborers,2.0
5727198,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22859,365243,1,0,0,0,,2.0
6281379,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,-22528,365243,1,0,1,0,,2.0
6033262,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13964,-599,1,1,1,0,Laborers,3.0
6560686,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24301,365243,1,0,1,0,,1.0
5956249,F,N,Y,0,202500.0,Working,Incomplete higher,Married,House / apartment,-9559,-1646,1,0,0,0,,2.0
6293584,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10152,-582,1,0,0,0,Security staff,1.0
6376069,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11922,-3329,1,1,0,0,Core staff,3.0
5355549,F,N,Y,0,292500.0,Pensioner,Higher education,Single / not married,House / apartment,-21569,365243,1,0,0,0,,1.0
7090470,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11701,-1181,1,1,1,0,Sales staff,2.0
6162832,F,N,Y,0,157500.0,Working,Higher education,Married,With parents,-10322,-2751,1,0,0,0,Core staff,2.0
6101040,M,N,N,0,135000.0,Working,Higher education,Single / not married,Co-op apartment,-12274,-2438,1,1,1,0,Laborers,1.0
6131311,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23533,365243,1,0,0,0,,1.0
5297302,F,N,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-18514,-304,1,0,1,0,Cleaning staff,2.0
5625138,M,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15125,-1823,1,1,0,0,High skill tech staff,2.0
5296650,F,N,N,0,157500.0,Working,Higher education,Civil marriage,House / apartment,-15021,-1421,1,1,1,0,Accountants,2.0
6036413,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16430,-806,1,0,0,0,Sales staff,2.0
5866046,M,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17686,-338,1,0,1,0,,1.0
5436859,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-9194,-2403,1,0,0,0,Security staff,2.0
5839290,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-8146,-473,1,0,0,0,Core staff,2.0
6134273,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11558,-2578,1,1,1,0,Laborers,4.0
5702877,M,Y,N,0,184500.0,Working,Higher education,Married,House / apartment,-20567,-12063,1,1,0,0,,2.0
5166874,F,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-9296,-1942,1,0,0,0,,1.0
5028793,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12563,-1025,1,0,0,0,Cooking staff,4.0
5957191,F,N,N,0,126000.0,Working,Higher education,Single / not married,With parents,-9534,-1677,1,0,0,0,Medicine staff,1.0
6637479,F,N,N,0,135000.0,Working,Lower secondary,Married,House / apartment,-14654,-2798,1,0,0,0,,2.0
6525361,F,Y,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23087,365243,1,0,1,0,,2.0
7693436,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15728,-1037,1,0,1,0,Accountants,2.0
5424749,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9852,-1917,1,0,0,0,Laborers,2.0
5692067,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17705,-4400,1,0,0,0,Core staff,2.0
